ID,sex,race,educ,yob,hhincome2021,parent_edu
7612,female,hispanic,GED,1981,80000,less than HS
7617,female,hispanic,None,1980,100000,HS
7619,female,black,HS,1982,0,Some college
7620,male,black,HS,1983,246000,BA or more
7623,female,black,ProfD,1981,599728,BA or more
7624,male,black,HS,1983,2500,BA or more
7625,female,black,GED,1984,50000,less than HS
7627,male,black,GED,1982,120000,HS
7629,male,black,GED,1981,30000,HS
7633,female,black,MA,1984,226000,HS
7634,female,hispanic,AA,1980,185000,BA or more
7636,female,black,BA,1983,54000,BA or more
7641,male,black,BA,1980,140000,BA or more
7643,male,black,HS,1984,105000,BA or more
7644,female,black,HS,1982,11680,HS
7645,male,black,HS,1983,155250,Some college
7646,female,black,HS,1983,2500,Some college
7647,female,black,HS,1982,90000,Some college
7648,male,black,HS,1984,0,HS
7649,male,black,HS,1981,110000,BA or more
7650,female,black,MA,1982,183000,BA or more
7651,male,black,HS,1982,90000,Some college
7652,female,hispanic,AA,1980,118000,Some college
7653,female,black,HS,1981,40036,Some college
7654,female,black,AA,1982,0,Some college
7655,female,black,HS,1984,2500,Some college
7656,male,black,HS,1981,97500,HS
7657,female,black,BA,1983,101250,HS
7658,male,black,HS,1982,20000,Some college
7659,female,black,HS,1980,62000,HS
7660,male,black,HS,1981,20000,HS
7661,male,black,HS,1984,32000,HS
7665,female,hispanic,AA,1982,90000,HS
7666,female,black,AA,1982,110000,BA or more
7667,male,black,BA,1981,145557,HS
7668,female,black,HS,1984,3000,less than HS
7673,male,black,None,1984,0,HS
7674,male,hispanic,GED,1984,30000,Some college
7675,male,hispanic,GED,1981,2000,HS
7676,male,hispanic,GED,1983,50005,HS
7677,male,hispanic,GED,1983,85500,HS
7678,male,black,HS,1980,800,HS
7680,male,hispanic,HS,1980,145800,HS
7681,female,hispanic,AA,1980,5000,less than HS
7683,female,hispanic,AA,1980,95000,HS
7684,female,black,HS,1980,150000,Some college
7685,female,black,MA,1980,155000,BA or more
7686,female,black,PhD,1983,155000,BA or more
7688,female,black,HS,1982,119000,HS
7689,female,black,MA,1982,97500,HS
7690,female,hispanic,MA,1982,205000,HS
7692,female,black,GED,1980,55000,HS
7695,female,black,None,1983,87275,Some college
7696,male,black,BA,1981,115000,Some college
7697,female,black,MA,1982,92000,Some college
7698,female,black,GED,1980,5071,less than HS
7702,female,hispanic,HS,1982,80000,less than HS
7705,female,hispanic,HS,1984,105000,Some college
7707,female,black,None,1984,13000,HS
7709,female,black,HS,1980,55000,HS
7711,female,black,HS,1981,17500,HS
7712,male,black,AA,1980,0,Some college
7715,female,black,GED,1982,0,HS
7716,female,black,HS,1982,47700,Some college
7717,female,black,HS,1980,22500,HS
7718,male,black,GED,1980,0,Some college
7719,female,black,HS,1983,153000,HS
7721,male,black,HS,1980,95000,Some college
7722,male,black,None,1982,14250,Some college
7724,female,black,AA,1983,25500,Some college
7725,male,black,GED,1981,6621,HS
7726,male,black,GED,1983,0,HS
7727,male,black,GED,1982,35000,HS
7728,female,black,BA,1983,60314,HS
7729,male,black,None,1982,800,less than HS
7730,female,black,None,1982,24000,less than HS
7731,male,black,HS,1982,0,HS
7733,male,black,GED,1980,75000,HS
7734,female,black,None,1982,21000,HS
7735,male,black,None,1984,50000,HS
7736,female,black,HS,1984,25000,HS
7738,female,black,MA,1981,75000,HS
7739,male,black,GED,1983,0,HS
7740,female,black,HS,1982,105000,less than HS
7742,male,black,None,1980,0,less than HS
7743,female,black,None,1981,58700,HS
7744,male,black,GED,1981,40000,less than HS
7745,male,black,HS,1981,17500,BA or more
7746,male,black,HS,1982,43000,BA or more
7747,male,black,GED,1981,0,less than HS
7749,male,black,HS,1983,130000,HS
7752,male,black,HS,1984,52000,HS
7756,female,black,HS,1982,66000,HS
7757,male,black,HS,1981,0,HS
7758,female,black,GED,1982,0,HS
7761,male,black,HS,1982,279086,HS
7762,female,black,None,1983,4000,HS
7764,female,black,MA,1984,44591,Some college
7765,female,black,AA,1981,55186,HS
7766,female,black,GED,1983,110000,HS
7768,male,black,GED,1980,40000,HS
7769,female,black,GED,1980,600,Some college
7770,female,black,MA,1981,100000,Some college
7772,male,black,MA,1981,74000,BA or more
7774,female,black,AA,1981,241100,HS
7776,male,black,GED,1981,25000,less than HS
7777,female,black,HS,1981,80000,HS
7779,male,black,BA,1983,77000,BA or more
7780,female,black,MA,1981,114250,BA or more
7781,female,black,BA,1981,150000,BA or more
7782,female,black,MA,1982,80000,BA or more
7783,male,black,GED,1980,50000,HS
7784,male,black,HS,1984,88000,HS
7786,male,black,MA,1981,252000,HS
7787,female,black,MA,1983,137750,HS
7788,male,black,None,1982,2000,less than HS
7790,male,black,HS,1981,214657,BA or more
7795,female,black,MA,1980,75000,HS
7797,male,black,GED,1981,10000,HS
7798,female,black,AA,1983,450,HS
7799,male,black,AA,1984,100000,HS
7800,male,black,HS,1980,100030,Some college
7801,female,black,GED,1983,3500,HS
7802,male,black,HS,1980,75000,less than HS
7803,male,black,AA,1981,112000,less than HS
7804,female,black,HS,1983,20000,less than HS
7807,male,black,MA,1980,54000,less than HS
7808,male,black,GED,1982,5000,HS
7810,male,black,AA,1984,239047,HS
7811,female,black,HS,1984,7500,HS
7812,male,black,GED,1981,104000,less than HS
7813,female,black,AA,1983,41829,less than HS
7816,female,black,GED,1980,0,less than HS
7817,female,black,HS,1981,102000,less than HS
7818,male,black,BA,1981,100075,HS
7819,female,black,GED,1980,37000,HS
7820,male,black,GED,1982,135000,HS
7822,male,black,GED,1983,19000,HS
7823,female,black,GED,1981,0,HS
7824,female,black,AA,1981,53000,Some college
7825,male,black,BA,1981,161017,Some college
7826,female,black,HS,1980,68429,HS
7827,male,black,GED,1984,17500,HS
7828,female,black,GED,1983,15600,HS
7829,female,black,HS,1981,7500,HS
7830,female,black,HS,1981,39750,Some college
7831,male,black,GED,1982,0,Some college
7837,female,black,AA,1980,100000,Some college
7838,male,black,GED,1983,300,HS
7839,male,black,HS,1980,60000,HS
7840,female,black,HS,1983,175000,HS
7841,female,black,HS,1982,0,HS
7842,female,black,HS,1983,2000,HS
7843,female,black,GED,1984,10000,less than HS
7845,male,black,BA,1982,105000,BA or more
7846,female,black,AA,1980,80000,HS
7849,male,black,HS,1981,0,Some college
7850,male,black,GED,1983,9771,Some college
7851,female,black,HS,1981,30000,Some college
7853,female,hispanic,MA,1981,62500,BA or more
7854,male,hispanic,BA,1982,27750,BA or more
7856,female,hispanic,ProfD,1983,225010,BA or more
7857,female,black,AA,1982,51010,Some college
7858,female,black,HS,1983,23000,HS
7859,male,black,None,1984,24000,HS
7862,male,black,GED,1981,30000,HS
7863,female,black,HS,1980,14526,HS
7864,male,black,AA,1982,50000,HS
7865,male,black,AA,1980,14000,Some college
7866,male,black,HS,1982,17500,Some college
7867,male,black,HS,1981,37500,HS
7868,female,black,HS,1984,100000,HS
7870,female,black,PhD,1984,143000,HS
7872,female,black,HS,1983,60000,Some college
7873,female,black,None,1980,51000,HS
7874,female,black,AA,1983,71900,HS
7875,male,black,BA,1980,8000,HS
7876,male,black,None,1983,4571,less than HS
7877,female,hispanic,HS,1980,60000,less than HS
7878,female,hispanic,GED,1981,162500,less than HS
7880,female,black,None,1980,62000,Some college
7882,male,black,HS,1981,8000,less than HS
7886,female,black,HS,1982,25000,HS
7887,female,black,HS,1981,45000,less than HS
7888,female,black,GED,1982,50000,less than HS
7890,male,black,GED,1982,133000,less than HS
7891,male,black,HS,1981,47000,Some college
7892,female,black,GED,1983,60460,Some college
7894,male,black,HS,1981,40000,HS
7895,female,black,AA,1983,51200,HS
7898,male,black,BA,1984,70000,less than HS
7899,female,black,HS,1982,6000,less than HS
7901,female,black,HS,1980,46100,HS
7902,male,black,AA,1983,25000,HS
7904,female,black,AA,1982,91000,Some college
7905,male,black,None,1983,10000,HS
7906,female,black,MA,1984,195000,HS
7908,female,black,GED,1984,0,less than HS
7911,female,black,None,1980,14486,HS
7912,male,black,HS,1984,20000,HS
7914,male,black,GED,1981,50000,less than HS
7915,male,black,HS,1984,118000,HS
7916,male,black,HS,1982,35000,HS
7917,male,black,AA,1983,50000,HS
7919,male,black,None,1980,0,HS
7920,female,black,HS,1982,7500,HS
7927,female,black,HS,1984,22000,Some college
7934,male,black,BA,1984,599728,HS
7935,male,black,HS,1984,0,Some college
7936,male,black,BA,1982,180600,BA or more
7937,female,black,GED,1984,13463,Some college
7939,female,black,GED,1983,90000,Some college
7942,female,black,BA,1982,81000,HS
7943,male,black,AA,1981,85000,BA or more
7944,male,black,AA,1982,30000,BA or more
7946,female,black,BA,1980,50000,Some college
7947,female,black,HS,1981,168887,Some college
7948,male,black,MA,1983,218514,Some college
7950,female,black,GED,1980,22646,less than HS
7951,female,black,MA,1983,120000,less than HS
7953,male,black,GED,1980,0,HS
7955,male,black,HS,1981,2500,HS
7956,male,black,HS,1983,46000,HS
7961,female,black,BA,1980,42899,HS
7962,female,black,HS,1984,13929,HS
7963,male,black,HS,1983,89000,HS
7964,female,black,BA,1983,62000,BA or more
7965,male,black,BA,1980,36000,HS
7966,female,black,HS,1983,1000,HS
7969,male,black,HS,1981,50000,Some college
7971,male,black,HS,1980,0,BA or more
7972,male,black,HS,1980,13000,Some college
7973,male,black,GED,1982,54000,Some college
7977,female,hispanic,HS,1982,57202,HS
7978,female,black,HS,1980,20000,Some college
7979,female,black,MA,1983,96700,Some college
7980,female,black,HS,1984,58000,HS
7984,male,black,None,1982,0,Some college
7985,female,black,HS,1984,67000,HS
7986,female,black,HS,1980,9000,HS
7989,female,black,AA,1982,30000,HS
7991,male,black,None,1981,9000,HS
7993,male,black,GED,1983,46000,less than HS
7994,male,black,GED,1983,2500,less than HS
7995,female,black,BA,1981,55229,BA or more
7996,female,black,HS,1982,50000,BA or more
7998,male,black,HS,1981,43000,HS
7999,female,black,GED,1984,0,BA or more
8001,male,black,None,1981,15000,HS
8003,male,black,GED,1980,105000,less than HS
8004,male,black,HS,1983,130000,HS
8005,male,black,HS,1983,60000,less than HS
8006,female,black,AA,1984,50000,HS
8008,female,black,AA,1982,155000,Some college
8009,female,black,AA,1983,43000,Some college
8010,female,black,HS,1983,38000,HS
8011,female,black,MA,1981,302000,Some college
8012,female,black,BA,1981,45000,less than HS
8013,female,black,GED,1983,25000,HS
8015,male,black,AA,1981,8000,less than HS
8016,male,black,GED,1980,58000,HS
8018,female,black,HS,1981,22000,HS
8019,female,black,HS,1982,9000,HS
8020,female,black,HS,1984,32000,HS
8021,female,black,MA,1982,39000,HS
8022,female,black,HS,1981,39000,BA or more
8023,female,black,HS,1982,95000,HS
8025,male,black,BA,1983,134500,BA or more
8026,male,black,None,1983,0,Some college
8029,male,black,HS,1982,5000,less than HS
8030,female,black,GED,1984,40000,HS
8035,male,black,BA,1983,162000,Some college
8037,female,black,HS,1980,115,HS
8038,male,black,HS,1982,61000,BA or more
8039,female,black,HS,1983,29500,Some college
8040,male,black,HS,1984,25000,Some college
8041,male,black,None,1981,35000,less than HS
8042,male,black,GED,1983,1200,BA or more
8043,male,black,BA,1982,121000,HS
8044,female,black,AA,1981,36000,less than HS
8045,male,black,GED,1982,100000,less than HS
8046,male,black,GED,1981,80000,less than HS
8047,male,black,GED,1982,10000,less than HS
8048,female,black,HS,1983,16000,less than HS
8049,male,black,HS,1981,25000,less than HS
8050,male,black,HS,1981,115000,BA or more
8052,male,black,GED,1981,48000,less than HS
8055,male,black,AA,1980,98000,HS
8056,female,black,AA,1984,62834,HS
8057,male,black,HS,1984,2000,Some college
8059,male,black,AA,1983,50000,less than HS
8060,female,black,AA,1984,127000,less than HS
8064,female,black,GED,1982,58174,HS
8065,male,black,GED,1980,55000,less than HS
8066,female,black,GED,1982,0,less than HS
8067,female,black,GED,1984,800,HS
8071,male,black,BA,1983,198300,HS
8072,male,black,BA,1981,73000,BA or more
8077,male,black,HS,1983,52000,HS
8081,female,black,PhD,1980,599728,BA or more
8082,female,black,MA,1981,68000,BA or more
8083,female,hispanic,AA,1984,47000,Some college
8084,female,black,HS,1981,32500,HS
8085,female,black,HS,1983,46400,HS
8086,female,black,MA,1982,40000,HS
8087,male,hispanic,HS,1980,92000,HS
8089,female,black,HS,1983,34000,Some college
8091,female,hispanic,AA,1982,80000,less than HS
8092,female,hispanic,None,1980,68064,less than HS
8093,female,hispanic,None,1982,126000,less than HS
8094,male,hispanic,None,1983,210000,less than HS
8096,female,black,BA,1983,75000,HS
8097,female,black,HS,1981,128000,HS
8099,male,black,GED,1982,112000,HS
8100,male,hispanic,HS,1982,35000,less than HS
8101,male,hispanic,None,1984,10000,HS
8102,male,hispanic,HS,1981,140000,BA or more
8103,female,hispanic,HS,1984,28000,Some college
8105,male,hispanic,BA,1981,0,Some college
8108,male,hispanic,HS,1983,122000,Some college
8109,male,hispanic,HS,1981,75000,less than HS
8111,female,hispanic,BA,1984,112000,less than HS
8112,female,hispanic,BA,1984,99836,Some college
8113,female,hispanic,HS,1981,75000,Some college
8114,female,hispanic,BA,1984,65600,Some college
8115,female,hispanic,BA,1982,119000,BA or more
8116,female,hispanic,HS,1980,140000,BA or more
8117,female,black,HS,1984,7500,Some college
8120,female,black,HS,1980,0,HS
8121,female,black,HS,1980,65000,Some college
8122,female,black,HS,1983,16696,HS
8123,female,black,AA,1983,112500,HS
8125,female,black,GED,1982,30800,HS
8126,male,black,GED,1980,50000,BA or more
8127,female,black,HS,1983,0,HS
8128,female,black,AA,1983,95000,HS
8129,male,black,GED,1981,18036,HS
8134,female,hispanic,GED,1982,50000,BA or more
8138,male,hispanic,HS,1981,235000,HS
8139,female,hispanic,HS,1983,500,Some college
8140,female,black,HS,1982,57550,Some college
8141,female,black,HS,1982,84786,Some college
8143,female,hispanic,AA,1982,0,less than HS
8146,female,black,HS,1984,46000,HS
8147,female,black,HS,1982,0,less than HS
8148,male,black,BA,1980,280000,Some college
8149,male,black,HS,1981,70929,BA or more
8150,male,black,HS,1980,297000,HS
8151,male,black,HS,1981,126000,HS
8155,female,hispanic,HS,1983,181000,less than HS
8156,male,hispanic,None,1981,0,HS
8159,male,hispanic,None,1980,72000,HS
8160,male,hispanic,HS,1981,168000,BA or more
8161,male,hispanic,HS,1984,82000,BA or more
8162,male,hispanic,HS,1981,180000,BA or more
8163,female,hispanic,AA,1980,45300,less than HS
8164,male,hispanic,HS,1981,25000,HS
8166,male,black,GED,1984,80200,HS
8167,female,hispanic,BA,1980,65000,Some college
8168,male,hispanic,BA,1984,51000,BA or more
8170,female,hispanic,ProfD,1981,315001,BA or more
8171,male,hispanic,HS,1984,56000,HS
8173,male,hispanic,GED,1980,0,Some college
8175,female,hispanic,None,1981,15000,HS
8176,female,hispanic,HS,1984,45000,BA or more
8178,female,hispanic,HS,1980,77060,Some college
8180,male,hispanic,BA,1983,155000,Some college
8181,male,hispanic,None,1980,55000,HS
8182,female,hispanic,None,1981,20400,less than HS
8183,female,hispanic,BA,1983,36914,Some college
8184,female,hispanic,BA,1980,84000,BA or more
8185,female,hispanic,BA,1984,80600,HS
8186,male,hispanic,AA,1982,30000,Some college
8187,male,hispanic,GED,1982,38000,HS
8189,female,hispanic,HS,1982,95000,HS
8190,male,hispanic,BA,1981,140000,BA or more
8191,male,hispanic,None,1983,20000,HS
8192,male,hispanic,HS,1982,220000,HS
8194,male,hispanic,BA,1980,78000,Some college
8195,female,hispanic,HS,1983,38000,Some college
8196,male,hispanic,HS,1981,99000,HS
8197,male,hispanic,BA,1983,149000,HS
8198,male,hispanic,HS,1982,98000,Some college
8199,male,hispanic,GED,1984,64000,HS
8201,female,hispanic,AA,1983,140000,Some college
8203,female,hispanic,None,1984,17500,less than HS
8205,female,hispanic,BA,1983,0,HS
8206,male,hispanic,HS,1982,38000,BA or more
8211,female,hispanic,HS,1983,7500,less than HS
8213,male,hispanic,BA,1982,12000,BA or more
8214,male,hispanic,MA,1981,220300,Some college
8215,female,black,MA,1983,73750,BA or more
8217,female,black,GED,1982,29900,HS
8218,female,black,HS,1984,0,HS
8219,female,black,GED,1984,26000,Some college
8220,male,black,HS,1984,5000,Some college
8223,male,hispanic,HS,1981,85000,Some college
8228,male,black,GED,1980,8157,less than HS
8230,female,hispanic,HS,1980,60552,less than HS
8232,female,black,BA,1981,102000,Some college
8235,female,hispanic,HS,1984,96000,HS
8238,male,black,HS,1982,55357,BA or more
8240,female,black,HS,1980,41543,HS
8241,male,hispanic,HS,1980,140080,Some college
8242,female,hispanic,GED,1981,57000,Some college
8244,female,black,AA,1982,36500,HS
8245,female,black,HS,1980,57350,Some college
8248,female,hispanic,MA,1983,204750,HS
8249,female,black,AA,1981,107500,HS
8250,male,black,AA,1984,105000,HS
8252,male,black,HS,1984,700,HS
8253,male,black,HS,1984,107150,Some college
8254,female,black,HS,1981,150000,Some college
8255,female,black,MA,1981,50000,HS
8256,female,black,BA,1982,0,HS
8258,female,black,BA,1984,42000,BA or more
8259,female,black,MA,1983,40000,HS
8260,male,black,MA,1984,100000,HS
8261,male,black,BA,1981,186000,HS
8265,female,black,GED,1981,160000,HS
8266,male,black,BA,1980,599728,HS
8268,male,black,None,1981,42000,HS
8270,male,black,GED,1983,145000,HS
8271,female,black,HS,1983,2500,HS
8272,female,black,None,1984,50,HS
8273,female,black,AA,1984,54000,Some college
8274,male,black,GED,1983,12500,HS
8275,male,black,HS,1981,74000,less than HS
8277,female,black,None,1980,0,less than HS
8282,male,black,MA,1980,49000,HS
8283,female,black,HS,1981,17500,BA or more
8284,male,black,MA,1983,130000,BA or more
8285,male,black,MA,1984,103000,BA or more
8287,male,black,HS,1981,71500,BA or more
8288,female,black,MA,1982,176500,BA or more
8289,female,black,BA,1983,32000,BA or more
8291,male,black,GED,1982,0,less than HS
8292,female,black,GED,1982,3500,less than HS
8293,female,black,HS,1984,33000,HS
8294,male,black,GED,1983,176898,HS
8296,female,black,AA,1980,800,BA or more
8297,female,black,HS,1982,21000,less than HS
8298,male,black,HS,1984,150000,less than HS
8299,female,black,HS,1982,34000,HS
8301,female,black,None,1983,67500,HS
